review,char_len,word_count,tokens,tokens_join,sentiment_score,sentiment_label
鸡蛋沙拉没有沙拉，脆皮香蕉有点油。快递员忘记拿发票了，不高兴。,31,1,"['鸡蛋', '沙拉', '没有', '沙拉', '，', '脆皮', '香蕉', '有点', '油', '。', '快递', '员', '忘记', '拿', '发票', '，', '高兴', '。']",鸡蛋 沙拉 没有 沙拉 ， 脆皮 香蕉 有点 油 。 快递 员 忘记 拿 发票 ， 高兴 。,0.02615219687008241,0
"鸡排很咸,还糊,意面油太大,不怎么好吃,重点是吃意面给筷子,我的叉子呢",35,1,"['鸡排', '咸', ',', '还糊', ',', '意面', '油太大', ',', '不怎么', '好吃', ',', '重点', '吃', '意面', '给', '筷子', ',', '叉子', '呢']","鸡排 咸 , 还糊 , 意面 油太大 , 不怎么 好吃 , 重点 吃 意面 给 筷子 , 叉子 呢",0.012397583476947194,0
吃过最难吃的披萨和鱼香茄子，厨师自己肯定是不吃的,24,1,"['吃', '过', '最', '难吃', '披萨', '鱼香茄子', '，', '厨师', '自己', '肯定', '不吃']",吃 过 最 难吃 披萨 鱼香茄子 ， 厨师 自己 肯定 不吃,0.15184388147872496,0
送货速度太慢，餐厅距离我家很近，但是却跑到更远的地方去送餐，最后才来给我送餐，时间用了一个小时二十分钟,51,1,"['送货', '速度', '太慢', '，', '餐厅', '距离', '我家', '很近', '，', '但是', '却', '跑', '到', '更', '远', '地方', '去', '送餐', '，', '最后', '才', '来', '给', '送餐', '，', '时间', '用', '一个', '小时', '二十分钟']",送货 速度 太慢 ， 餐厅 距离 我家 很近 ， 但是 却 跑 到 更 远 地方 去 送餐 ， 最后 才 来 给 送餐 ， 时间 用 一个 小时 二十分钟,0.3751666956857368,0
超时25分钟，还有五分钟就半价。饭都不怎么热了，温温的。还有这家店，米饭能多给点么？总得吃饱吧？,48,1,"['超时', '25', '分钟', '，', '还有', '五分钟', '半价', '。', '饭', '不怎么', '热', '，', '温温的', '。', '还有', '这家', '店', '，', '米饭', '能', '多', '给', '点', '么', '？', '总得', '吃饱', '吧', '？']",超时 25 分钟 ， 还有 五分钟 半价 。 饭 不怎么 热 ， 温温的 。 还有 这家 店 ， 米饭 能 多 给 点 么 ？ 总得 吃饱 吧 ？,0.000502390327431046,0
我们办公室女生比较多，都吃不饱，饭量少的可怜，味道一般,27,1,"['我们', '办公室', '女生', '比较', '多', '，', '吃不饱', '，', '饭量', '少', '可怜', '，', '味道', '一般']",我们 办公室 女生 比较 多 ， 吃不饱 ， 饭量 少 可怜 ， 味道 一般,0.42595571253945386,0
太慢了！等了2个半小时，6点多下的单、快睡觉的时候才来！居然说订单弄丢了！太过分！,41,1,"['太慢', '！', '等', '2', '个', '半小时', '，', '6', '点多下', '单', '、', '快', '睡觉', '时候', '才', '来', '！', '居然', '说', '订单', '弄', '丢', '！', '太过分', '！']",太慢 ！ 等 2 个 半小时 ， 6 点多下 单 、 快 睡觉 时候 才 来 ！ 居然 说 订单 弄 丢 ！ 太过分 ！,1.6839631901466312e-05,0
太坑了，这是有史以来最坑的一次，饭加菜还没半碗，说什么在线支付满多少减多少也没有，原价照收，坑，估计以后再也不会吃了,58,1,"['太坑', '，', '这是', '有史以来', '最坑', '一次', '，', '饭', '加菜', '还', '没', '半碗', '，', '说', '什么', '在线', '支付', '满', '多少', '减', '多少', '没有', '，', '原价', '照收', '，', '坑', '，', '估计', '以后', '再也不会', '吃']",太坑 ， 这是 有史以来 最坑 一次 ， 饭 加菜 还 没 半碗 ， 说 什么 在线 支付 满 多少 减 多少 没有 ， 原价 照收 ， 坑 ， 估计 以后 再也不会 吃,2.984767455416204e-08,0
寿司绝对是剩的，太难吃了，冷面硬,16,1,"['寿司', '绝对', '剩', '，', '太', '难吃', '，', '冷面', '硬']",寿司 绝对 剩 ， 太 难吃 ， 冷面 硬,0.10220341430087643,0
不好吃，冷面很硬，饭特别少,13,1,"['好吃', '，', '冷面', '硬', '，', '饭', '特别', '少']",好吃 ， 冷面 硬 ， 饭 特别 少,0.26181201356521167,0
"拿来盒子看着非常大,其实饭就一口,三口两口就吃没了。我要的五花肉石锅。肉片加起来不超过三片什么嘭嘭脆红薯,明明是软绵绵红薯",61,1,"['拿来', '盒子', '看着', '非常', '大', ',', '其实', '饭', '一口', ',', '三口', '两口', '吃', '没', '。', '我要', '五花肉', '石锅', '。', '肉片', '加', '起来', '超过', '三片', '什么', '嘭', '嘭', '脆', '红薯', ',', '明明', '软绵绵', '红薯']","拿来 盒子 看着 非常 大 , 其实 饭 一口 , 三口 两口 吃 没 。 我要 五花肉 石锅 。 肉片 加 起来 超过 三片 什么 嘭 嘭 脆 红薯 , 明明 软绵绵 红薯",0.001640536678451876,0
挺快，饭一般，全是油,10,1,"['挺快', '，', '饭', '一般', '，', '全是', '油']",挺快 ， 饭 一般 ， 全是 油,0.801191795947294,1
鸡蛋呢？为什么没有鸡蛋,11,1,"['鸡蛋', '呢', '？', '为什么', '没有', '鸡蛋']",鸡蛋 呢 ？ 为什么 没有 鸡蛋,0.15360740863443068,0
除了汤，都太油了，吃不饱不说热量还突破天际，汤还撒了点，配送员还迷路,34,1,"['除了', '汤', '，', '太油', '，', '吃不饱', '不说', '热量', '还', '突破', '天际', '，', '汤', '还', '撒', '点', '，', '配送', '员', '还', '迷路']",除了 汤 ， 太油 ， 吃不饱 不说 热量 还 突破 天际 ， 汤 还 撒 点 ， 配送 员 还 迷路,0.5747099631578395,1
"肉是糊的,吃多了致癌",10,1,"['肉', '糊', ',', '吃', '多', '致癌']","肉 糊 , 吃 多 致癌",0.34529596102877047,0
"拌饭的质量,简直了,难吃",12,1,"['拌', '饭', '质量', ',', '简直', ',', '难吃']","拌 饭 质量 , 简直 , 难吃",0.04952236176533831,0
没有辣酱，算什么拌饭,10,1,"['没有', '辣酱', '，', '算', '什么', '拌', '饭']",没有 辣酱 ， 算 什么 拌 饭,0.3007413632122624,0
非常无奈，饭看着就不好吃，还不给筷子。联系配送员配送员不给送，联系商家商家说让我下楼自己买筷子，真逗，说下次再订的时候打折，只能说没有下次了，奇葩餐厅。一星都不想给,82,1,"['非常', '无奈', '，', '饭', '看着', '好吃', '，', '还', '给', '筷子', '。', '联系', '配送', '员', '配送', '员', '给', '送', '，', '联系', '商家', '商家', '说', '让', '下楼', '自己', '买', '筷子', '，', '真逗', '，', '说', '下次', '再订', '时候', '打折', '，', '只能', '说', '没有', '下次', '，', '奇葩', '餐厅', '。', '一星', '不想', '给']",非常 无奈 ， 饭 看着 好吃 ， 还 给 筷子 。 联系 配送 员 配送 员 给 送 ， 联系 商家 商家 说 让 下楼 自己 买 筷子 ， 真逗 ， 说 下次 再订 时候 打折 ， 只能 说 没有 下次 ， 奇葩 餐厅 。 一星 不想 给,8.852276078830101e-08,0
最难吃的一次。没有之一。大酱汤没味儿。是不是忘了放盐了？,28,1,"['最', '难吃', '一次', '。', '没有', '之一', '。', '大', '酱汤', '没味儿', '。', '是不是', '忘', '放盐', '？']",最 难吃 一次 。 没有 之一 。 大 酱汤 没味儿 。 是不是 忘 放盐 ？,0.1797688056540938,0
炸鸡里面都不熟，红红的，送来晚了20分钟，都凉了,24,1,"['炸鸡', '里面', '不熟', '，', '红红的', '，', '送来', '晚', '20', '分钟', '，', '凉']",炸鸡 里面 不熟 ， 红红的 ， 送来 晚 20 分钟 ， 凉,0.02715567553831144,0
鸡翅一咬里面全是血。玉米还是不错的，其他都一般,23,1,"['鸡翅', '一', '咬', '里面', '全是', '血', '。', '玉米', '还是', '不错', '，', '其他', '一般']",鸡翅 一 咬 里面 全是 血 。 玉米 还是 不错 ， 其他 一般,0.7643229517552077,1
"差差差,东西少的可怜不说,这哪是石锅拌饭啊,简直就是米饭拌饭,米饭也不好吃,失败",40,1,"['差差', '差', ',', '东西', '少', '可怜', '不说', ',', '哪', '石锅', '拌', '饭', '啊', ',', '简直', '就是', '米饭', '拌', '饭', ',', '米饭', '好吃', ',', '失败']","差差 差 , 东西 少 可怜 不说 , 哪 石锅 拌 饭 啊 , 简直 就是 米饭 拌 饭 , 米饭 好吃 , 失败",3.6722677999589948e-06,0
量少的可怜！味道也不怎样。集体说以后可以不考虑吃,24,1,"['量少', '可怜', '！', '味道', '怎样', '。', '集体', '说', '以后', '可以', '考虑', '吃']",量少 可怜 ！ 味道 怎样 。 集体 说 以后 可以 考虑 吃,0.38963298150040504,0
饭不怎么样....,9,1,"['饭', '不怎么样', '....']",饭 不怎么样 ....,0.13354589765378455,0
谢谢店家让我第一次认识到荞麦冷面也是可以做到这么难吃。不要说不会再点你家的冷面了，短期之内都不会碰冷面这玩意了。,56,1,"['谢谢', '店家', '让', '第一次', '认识', '到', '荞麦', '冷面', '可以', '做到', '这么', '难吃', '。', '不要', '说', '不会', '再点', '你家', '冷面', '，', '短期', '之内', '不会', '碰', '冷面', '玩意', '。']",谢谢 店家 让 第一次 认识 到 荞麦 冷面 可以 做到 这么 难吃 。 不要 说 不会 再点 你家 冷面 ， 短期 之内 不会 碰 冷面 玩意 。,0.011291698867663236,0
鸡蛋没有熟！！！,8,1,"['鸡蛋', '没有', '熟', '！', '！', '！']",鸡蛋 没有 熟 ！ ！ ！,0.20459963305012785,0
地点不好找，快递很好。各种菜品不如上次吃的，失望。,25,1,"['地点', '不好', '找', '，', '快递', '好', '。', '各种', '菜品', '不如', '上次', '吃', '，', '失望', '。']",地点 不好 找 ， 快递 好 。 各种 菜品 不如 上次 吃 ， 失望 。,0.01174511622942409,0
串串有油臭味，不知道是油的原因，外面那层肉不新鲜。希望提高食材质量。今天买的串都扔了。,43,1,"['串串', '有油', '臭味', '，', '知道', '油', '原因', '，', '外面', '那层', '肉', '新鲜', '。', '希望', '提高', '食材', '质量', '。', '今天', '买', '串', '扔', '。']",串串 有油 臭味 ， 知道 油 原因 ， 外面 那层 肉 新鲜 。 希望 提高 食材 质量 。 今天 买 串 扔 。,0.0006296802191133599,0
一般，量挺足，味道一般,11,1,"['一般', '，', '量', '挺', '足', '，', '味道', '一般']",一般 ， 量 挺 足 ， 味道 一般,0.6899158281421583,1
样子不是很好但味道不错,11,1,"['样子', '不是', '好', '但', '味道', '不错']",样子 不是 好 但 味道 不错,0.8623191563134172,1
饭又少又硬，不好吃！,10,1,"['饭', '又', '少', '又', '硬', '，', '好吃', '！']",饭 又 少 又 硬 ， 好吃 ！,0.22119936261747508,0
送来的炸鸡？在哪儿？明明是浇汁鸡翅。商家吃过韩国炸鸡么？芝士什么的图片和菜根本不一样。茄汁鸡肉啊这是。我也是醉了……什么玩意啊。难吃死了，吃了一口全倒掉了。,78,1,"['送来', '炸鸡', '？', '哪儿', '？', '明明', '浇汁', '鸡翅', '。', '商家', '吃', '过', '韩国', '炸鸡', '么', '？', '芝士', '什么', '图片', '菜', '根本', '一样', '。', '茄汁', '鸡肉', '啊', '。', '醉', '…', '…', '什么', '玩意', '啊', '。', '难吃', '死', '，', '吃', '一口', '全', '倒掉', '。']",送来 炸鸡 ？ 哪儿 ？ 明明 浇汁 鸡翅 。 商家 吃 过 韩国 炸鸡 么 ？ 芝士 什么 图片 菜 根本 一样 。 茄汁 鸡肉 啊 。 醉 … … 什么 玩意 啊 。 难吃 死 ， 吃 一口 全 倒掉 。,0.001411170161118469,0
送餐太差了，大酱汤全撒到袋子里了，沙拉的盒子是坏的！,26,1,"['送餐', '太差', '，', '大', '酱汤', '全撒到', '袋子', '里', '，', '沙拉', '盒子', '坏', '！']",送餐 太差 ， 大 酱汤 全撒到 袋子 里 ， 沙拉 盒子 坏 ！,0.003705123551573708,0
提前一个多小时订的，结果晚了18分钟，就看地图我的饭跟着送饭大叔这个到处跑呀！到了红薯都塌了，还嘭嘭脆什么呀！,55,1,"['提前', '一个多', '小时', '订', '，', '结果', '晚', '18', '分钟', '，', '看', '地图', '饭', '跟着', '送饭', '大叔', '这个', '到处跑', '呀', '！', '到', '红薯', '塌', '，', '还', '嘭', '嘭', '脆', '什么', '呀', '！']",提前 一个多 小时 订 ， 结果 晚 18 分钟 ， 看 地图 饭 跟着 送饭 大叔 这个 到处跑 呀 ！ 到 红薯 塌 ， 还 嘭 嘭 脆 什么 呀 ！,0.840000064800056,1
菜都凉的，感觉没熟，量太少！,14,1,"['菜', '凉', '，', '感觉', '没熟', '，', '量', '太少', '！']",菜 凉 ， 感觉 没熟 ， 量 太少 ！,0.027365660597631458,0
饭量少的惊人，味道也不怎么样,14,1,"['饭量', '少', '惊人', '，', '味道', '不怎么样']",饭量 少 惊人 ， 味道 不怎么样,0.07151226445287318,0
"感觉跟说好的不一样，不值这个价钱，石锅拌饭的鸡蛋都变成鸡蛋饼了,而且还没酱",37,1,"['感觉', '跟', '说好', '一样', '，', '不值', '这个', '价钱', '，', '石锅', '拌', '饭', '鸡蛋', '变成', '鸡蛋', '饼', ',', '而且', '还', '没酱']","感觉 跟 说好 一样 ， 不值 这个 价钱 ， 石锅 拌 饭 鸡蛋 变成 鸡蛋 饼 , 而且 还 没酱",0.0763703088937101,0
"鸡翅很一般,五花肉泡菜还不如正一味的一半好吃呢,就是送餐速度还不错",33,1,"['鸡翅', '一般', ',', '五花肉', '泡菜', '还', '不如', '正', '一味', '一半', '好吃', '呢', ',', '就是', '送餐', '速度', '还', '不错']","鸡翅 一般 , 五花肉 泡菜 还 不如 正 一味 一半 好吃 呢 , 就是 送餐 速度 还 不错",0.9941072601281071,1
"一般般，真心一般般,不是朋友要吃，不会买",20,1,"['一般般', '，', '真心', '一般般', ',', '不是', '朋友', '要', '吃', '，', '不会', '买']","一般般 ， 真心 一般般 , 不是 朋友 要 吃 ， 不会 买",0.4263154351687388,0
菜色一般，味道也不怎么样，若是选择还是不要的,22,1,"['菜色', '一般', '，', '味道', '不怎么样', '，', '若', '选择', '还是', '不要']",菜色 一般 ， 味道 不怎么样 ， 若 选择 还是 不要,0.7551964013732857,1
百度送餐员的卫生真是堪忧,12,1,"['百度', '送', '餐员', '卫生', '真是', '堪忧']",百度 送 餐员 卫生 真是 堪忧,0.06427772836737011,0
"石锅拌饭量太少了,太少",11,1,"['石锅', '拌', '饭量', '太少', ',', '太', '少']","石锅 拌 饭量 太少 , 太 少",0.03720642301126753,0
我点的是拌饭。饭太少了,11,1,"['我点', '拌', '饭', '。', '饭太少']",我点 拌 饭 。 饭太少,0.07206973705727959,0
一份饭还不够三岁孩子吃呢,12,1,"['一份', '饭', '还', '不够', '三岁', '孩子', '吃', '呢']",一份 饭 还 不够 三岁 孩子 吃 呢,0.7938715787281403,1
73分钟了，显示取餐时间是13点12分，从右安门到牛街需要73分钟吗，极差,37,1,"['73', '分钟', '，', '显示', '取餐', '时间', '13', '点', '12', '分', '，', '从', '右安门', '到', '牛街', '需要', '73', '分钟', '吗', '，', '极差']",73 分钟 ， 显示 取餐 时间 13 点 12 分 ， 从 右安门 到 牛街 需要 73 分钟 吗 ， 极差,0.004551620997817918,0
感觉吃了30元一份豆腐脑的感觉，靠,17,1,"['感觉', '吃', '30', '元', '一份', '豆腐脑', '感觉', '，', '靠']",感觉 吃 30 元 一份 豆腐脑 感觉 ， 靠,0.574866357457004,1
敢送餐具吗？敢送餐具吗？用手抓着吃吗？我还问了是不是齐全了，硬气的回答我齐全了。不给餐巾纸不说什么，不给勺也不说什么，中国人都使用的筷子呢？我们是在中国好吗？！顿时无语…,85,1,"['敢', '送', '餐具', '吗', '？', '敢', '送', '餐具', '吗', '？', '用手', '抓', '着', '吃', '吗', '？', '还', '问', '是不是', '齐全', '，', '硬气', '回答', '齐全', '。', '给', '餐巾纸', '不说', '什么', '，', '给', '勺', '说', '什么', '，', '中国', '使用', '筷子', '呢', '？', '我们', '中国', '好', '吗', '？', '！', '顿时', '无', '语', '…']",敢 送 餐具 吗 ？ 敢 送 餐具 吗 ？ 用手 抓 着 吃 吗 ？ 还 问 是不是 齐全 ， 硬气 回答 齐全 。 给 餐巾纸 不说 什么 ， 给 勺 说 什么 ， 中国 使用 筷子 呢 ？ 我们 中国 好 吗 ？ ！ 顿时 无 语 …,0.010872324849990567,0
石锅拌饭量太少酱太多，吃着特别咸！,17,1,"['石锅', '拌', '饭量', '太少酱', '太多', '，', '吃', '着', '特别', '咸', '！']",石锅 拌 饭量 太少酱 太多 ， 吃 着 特别 咸 ！,0.027944836556075825,0
里边就两片肉、一个蛋其余的全是辣白菜！没得吃,22,1,"['里边', '两片', '肉', '、', '一个', '蛋', '其余', '全是', '辣白菜', '！', '没得', '吃']",里边 两片 肉 、 一个 蛋 其余 全是 辣白菜 ！ 没得 吃,0.12007157287227299,0
第一次吃没拌饭酱的拌饭..,13,1,"['第一次', '吃', '没', '拌', '饭', '酱', '拌', '饭', '..']",第一次 吃 没 拌 饭 酱 拌 饭 ..,0.04009439074515553,0
"味道还可以,大酱汤汤多料少,土豆比较多水果沙拉还不错",26,1,"['味道', '还', '可以', ',', '大', '酱汤', '汤多料', '少', ',', '土豆', '比较', '多', '水果', '沙拉', '还', '不错']","味道 还 可以 , 大 酱汤 汤多料 少 , 土豆 比较 多 水果 沙拉 还 不错",0.957598968374929,1
真心贵了，不值这个价,10,1,"['真心', '贵', '，', '不值', '这个', '价']",真心 贵 ， 不值 这个 价,0.5603693128845113,1
"觉得不是很好吃,略咸蛋",11,1,"['觉得', '不是', '好吃', ',', '略', '咸蛋']","觉得 不是 好吃 , 略 咸蛋",0.5531834691329716,1
冷面难吃死了，还不如方便面，太垃圾了，,19,1,"['冷面', '难吃', '死', '，', '还', '不如', '方便面', '，', '太', '垃圾', '，']",冷面 难吃 死 ， 还 不如 方便面 ， 太 垃圾 ，,0.014856119637468801,0
竟然没有勺子，怎么喝汤？,12,1,"['竟然', '没有', '勺子', '，', '怎么', '喝汤', '？']",竟然 没有 勺子 ， 怎么 喝汤 ？,0.18021574455266154,0
"真讨厌,好不容易到的外卖,都快饿死了,没想到拿过来的汤竟然全洒了！真够气人的！,但还好有重新送了一份,但是好心情全被毁了！",61,1,"['真', '讨厌', ',', '好不容易', '到', '外卖', ',', '快', '饿死', ',', '没想到', '拿', '过来', '汤', '竟然', '全洒', '！', '真', '够气', '！', ',', '但', '还好', '重新', '送', '一份', ',', '但是', '好', '心情', '全', '被', '毁', '！']","真 讨厌 , 好不容易 到 外卖 , 快 饿死 , 没想到 拿 过来 汤 竟然 全洒 ！ 真 够气 ！ , 但 还好 重新 送 一份 , 但是 好 心情 全 被 毁 ！",0.10597561883364315,0
米饭和粉条都很硬,8,1,"['米饭', '粉条', '硬']",米饭 粉条 硬,0.4431103214648454,0
作为老顾客的我想说，绝对变味了。那五花肉泡菜饭两片肉，还没熟，简直恶心死。咬了一口老妈直接吐了其他全扔掉。海鲜豆腐汤也变味儿了。确实有一段时间没叫你家了，变成这样简直囧。,85,1,"['作为', '老', '顾客', '想', '说', '，', '绝对', '变味', '。', '那', '五花肉', '泡菜', '饭', '两片', '肉', '，', '还', '没熟', '，', '简直', '恶心', '死', '。', '咬了一口', '老妈', '直接', '吐', '其他', '全', '扔掉', '。', '海鲜', '豆腐汤', '变味儿', '。', '确实', '一段时间', '没叫', '你家', '，', '变成', '这样', '简直', '囧', '。']",作为 老 顾客 想 说 ， 绝对 变味 。 那 五花肉 泡菜 饭 两片 肉 ， 还 没熟 ， 简直 恶心 死 。 咬了一口 老妈 直接 吐 其他 全 扔掉 。 海鲜 豆腐汤 变味儿 。 确实 一段时间 没叫 你家 ， 变成 这样 简直 囧 。,7.627834462953231e-07,0
"订的是虾排,餐来了一看居然是炸虾片=,=,这是让我怀念童年么",30,1,"['订', '虾排', ',', '餐来', '一看', '居然', '炸', '虾片', '=', ',', '=', ',', '让', '怀念', '童年', '么']","订 虾排 , 餐来 一看 居然 炸 虾片 = , = , 让 怀念 童年 么",0.8071712701071424,1
难吃，秘制炸鸡，送来都软的不行了，不仅贵，口味还垃圾！！！,29,1,"['难吃', '，', '秘制', '炸鸡', '，', '送来', '软', '不行', '，', '不仅', '贵', '，', '口味', '还', '垃圾', '！', '！', '！']",难吃 ， 秘制 炸鸡 ， 送来 软 不行 ， 不仅 贵 ， 口味 还 垃圾 ！ ！ ！,0.02931900299236867,0
这家石锅吃过最难吃的了，首先是没辣酱，然后饭其实就是蒸米饭，不是石锅做好的！！味道太差！！价格还贵！！！不建议！！,57,1,"['这家', '石锅', '吃', '过', '最', '难吃', '，', '首先', '没', '辣酱', '，', '然后', '饭', '其实', '就是', '蒸', '米饭', '，', '不是', '石锅', '做好', '！', '！', '味道', '太', '差', '！', '！', '价格', '还贵', '！', '！', '！', '建议', '！', '！']",这家 石锅 吃 过 最 难吃 ， 首先 没 辣酱 ， 然后 饭 其实 就是 蒸 米饭 ， 不是 石锅 做好 ！ ！ 味道 太 差 ！ ！ 价格 还贵 ！ ！ ！ 建议 ！ ！,0.00033825456410496724,0
订餐时间是中午1点，等了一个多小时才送到，打开一看量少的惊人，炸薯条成了粉条，软绵绵的，拌饭里的蔬菜跟剩了几天的菜一样，黑乎乎的，炸鸡更难吃，价格一点不便宜，还做的这么难吃，第一次定也是最后一次！这里不能放图片很可惜！,109,1,"['订餐', '时间', '中午', '1', '点', '，', '等', '一个多', '小时', '才', '送到', '，', '打开', '一', '看量', '少', '惊人', '，', '炸薯条', '成', '粉条', '，', '软绵绵', '，', '拌', '饭', '里', '蔬菜', '跟', '剩', '几天', '菜', '一样', '，', '黑乎乎', '，', '炸鸡', '更', '难吃', '，', '价格', '一点', '便宜', '，', '还', '做', '这么', '难吃', '，', '第一次', '定', '最后', '一次', '！', '这里', '不能', '放', '图片', '可惜', '！']",订餐 时间 中午 1 点 ， 等 一个多 小时 才 送到 ， 打开 一 看量 少 惊人 ， 炸薯条 成 粉条 ， 软绵绵 ， 拌 饭 里 蔬菜 跟 剩 几天 菜 一样 ， 黑乎乎 ， 炸鸡 更 难吃 ， 价格 一点 便宜 ， 还 做 这么 难吃 ， 第一次 定 最后 一次 ！ 这里 不能 放 图片 可惜 ！,0.0004056381016644961,0
金枪鱼沙拉里几乎没有青菜...我也是醉了...,23,1,"['金枪鱼', '沙拉', '里', '几乎', '没有', '青菜', '...', '醉', '...']",金枪鱼 沙拉 里 几乎 没有 青菜 ... 醉 ...,0.5354399437732922,1
太难吃了，第一次吃到这么难吃的石锅拌饭和辣牛肉汤,24,1,"['太', '难吃', '，', '第一次', '吃', '到', '这么', '难吃', '石锅', '拌', '饭', '辣', '牛肉汤']",太 难吃 ， 第一次 吃 到 这么 难吃 石锅 拌 饭 辣 牛肉汤,0.010434674464059435,0
五花肉泡菜饭里一片五花肉都没有，不知道是厨师忘了放了还是怎么着。太坑了！,36,1,"['五花肉', '泡菜', '饭里', '一片', '五花肉', '没有', '，', '知道', '厨师', '忘', '放', '还是', '怎么着', '。', '太坑', '！']",五花肉 泡菜 饭里 一片 五花肉 没有 ， 知道 厨师 忘 放 还是 怎么着 。 太坑 ！,0.004391262965303122,0
基本上还好吧,6,1,"['基本上', '还好', '吧']",基本上 还好 吧,0.7680646440765525,1
八点二十才吃上饭，都皮了！很不满意的一次订餐！,23,1,"['八点', '二十', '才', '吃', '上', '饭', '，', '皮', '！', '满意', '一次', '订餐', '！']",八点 二十 才 吃 上 饭 ， 皮 ！ 满意 一次 订餐 ！,0.02322459022485379,0
"好难吃!,冷面是糠的，没吃过这么难吃的",19,1,"['好', '难吃', '!', ',', '冷面', '糠', '，', '没吃过', '这么', '难吃']","好 难吃 ! , 冷面 糠 ， 没吃过 这么 难吃",0.27572511024224233,0
"很方便,！但是就是太慢了！都超时了！但是送餐员态度还是很好的！提前打电话联系。",39,1,"['方便', ',', '！', '但是', '就是', '太慢', '！', '超时', '！', '但是', '送', '餐员', '态度', '还是', '好', '！', '提前', '打电话', '联系', '。']","方便 , ！ 但是 就是 太慢 ！ 超时 ！ 但是 送 餐员 态度 还是 好 ！ 提前 打电话 联系 。",0.004793034500105486,0
价格不便宜，外卖包装太简陋，饭的量也非常少。,22,1,"['价格', '便宜', '，', '外卖', '包装', '太', '简陋', '，', '饭', '量', '非常少', '。']",价格 便宜 ， 外卖 包装 太 简陋 ， 饭 量 非常少 。,0.16637794813261841,0
太难吃啦，量小，不好吃,11,1,"['太', '难吃', '啦', '，', '量', '小', '，', '好吃']",太 难吃 啦 ， 量 小 ， 好吃,0.24338456102484085,0
"难吃,很难吃",6,1,"['难吃', ',', '难吃']","难吃 , 难吃",0.3639159191760054,0
味道一般。来的时候已经有点凉了,15,1,"['味道', '一般', '。', '来', '时候', '已经', '有点', '凉']",味道 一般 。 来 时候 已经 有点 凉,0.3044607462808149,0
"饭好少,感觉不像一份饭",11,1,"['饭', '好', '少', ',', '感觉', '不像', '一份', '饭']","饭 好 少 , 感觉 不像 一份 饭",0.38563301703847586,0
饭和菜一共就半碗，一个鸡蛋也没熟，没肉，30，真差！恶心！,29,1,"['饭', '菜', '一共', '半碗', '，', '一个', '鸡蛋', '没熟', '，', '没肉', '，', '30', '，', '真差', '！', '恶心', '！']",饭 菜 一共 半碗 ， 一个 鸡蛋 没熟 ， 没肉 ， 30 ， 真差 ！ 恶心 ！,2.7842572112413144e-05,0
"味道还凑合吧,就是太少啦！餐盒一半的量！",20,1,"['味道', '还', '凑合', '吧', ',', '就是', '太少', '啦', '！', '餐盒', '一半', '量', '！']","味道 还 凑合 吧 , 就是 太少 啦 ！ 餐盒 一半 量 ！",0.053492980318394445,0
我觉得量很少，不怎么好吃！,13,1,"['觉得', '量', '很少', '，', '不怎么', '好吃', '！']",觉得 量 很少 ， 不怎么 好吃 ！,0.40934879412991587,0
烤串有些走油，紫菜卷和秋葵卷有些腻，应该配点刷的酱。,26,1,"['烤串', '有些', '走油', '，', '紫菜', '卷', '秋葵', '卷', '有些', '腻', '，', '应该', '配点', '刷', '酱', '。']",烤串 有些 走油 ， 紫菜 卷 秋葵 卷 有些 腻 ， 应该 配点 刷 酱 。,0.010647822420205455,0
饭店送餐慢，味道还可以。,12,1,"['饭店', '送餐', '慢', '，', '味道', '还', '可以', '。']",饭店 送餐 慢 ， 味道 还 可以 。,0.30717826747549615,0
饭菜少的可怜，都不够我五岁儿子吃。,17,1,"['饭菜', '少', '可怜', '，', '不够', '五岁', '儿子', '吃', '。']",饭菜 少 可怜 ， 不够 五岁 儿子 吃 。,0.8799802394036509,1
"量太少,价格够贵,差劲",11,1,"['量', '太少', ',', '价格', '够', '贵', ',', '差劲']","量 太少 , 价格 够 贵 , 差劲",0.059240622568661805,0
"量太小了,那么大一盒就几块",13,1,"['量', '太小', ',', '那么', '大', '一盒', '几块']","量 太小 , 那么 大 一盒 几块",0.12437591905011247,0
外卖比在店里吃差很多??,12,1,"['外卖', '比', '店里', '吃', '差', '很多', '?', '?']",外卖 比 店里 吃 差 很多 ? ?,0.23938550947219295,0
量少，但是女生一个人吃还行。快递还还行吧，但是等的时间很长,29,1,"['量少', '，', '但是', '女生', '一个', '吃', '还行', '。', '快递', '还', '还行', '吧', '，', '但是', '等', '时间', '很长']",量少 ， 但是 女生 一个 吃 还行 。 快递 还 还行 吧 ， 但是 等 时间 很长,0.7065476958166365,1
